trial_id,stim1,stim2,spkr1,spkr2,lang1,lang2,utt1,utt2,utterance_pair,speaker_identity,stimulus_language,cnceleb_resnet34,cnceleb_resnet34_LM,voxceleb_ECAPA1024,voxceleb_ECAPA1024_LM,voxceleb_ECAPA512,voxceleb_ECAPA512_LM,voxceleb_ecapa512_dino,voxceleb_CAM++,voxceleb_CAM++_LM,voxceleb_resnet34,voxceleb_resnet34_LM,voxblink2_samresnet34,voxblink2_samresnet34_ft,voxblink2_samresnet100,voxblink2_samresnet100_ft,voxceleb_resnet152_LM,voxceleb_resnet221_LM,voxceleb_resnet293_LM
T130,VF21A_Eng_utt1.wav,VF21A_Can_utt2.wav,VF21A,VF21A,Eng,Can,utt_e1,utt_c2,e1_c2,same,mixed,0.712477907538414,0.7308429628610611,0.787132054567337,0.7595822215080261,0.7325651496648788,0.7151852250099182,0.6681942492723465,0.7439580857753754,0.7537873983383179,0.7285822331905365,0.7449013888835907,0.7696561217308044,0.7355622202157974,0.7937265634536743,0.8120419979095459,0.7875986397266388,0.7546724677085876,0.7271187156438828
T131,VF21A_Eng_utt1.wav,VF21B_Can_utt2.wav,VF21A,VF21B,Eng,Can,utt_e1,utt_c2,e1_c2,diff,mixed,0.7303975820541382,0.7386371493339539,0.7211325913667679,0.7134953141212463,0.6450753659009933,0.6277359575033188,0.6618581265211105,0.7117528766393661,0.7063251286745071,0.7175169289112091,0.7236668616533279,0.6784404814243317,0.6838276237249374,0.6670852899551392,0.6689413636922836,0.7321555614471436,0.7035501897335052,0.6980632841587067
T132,VF21A_Eng_utt1.wav,VF21C_Can_utt2.wav,VF21A,VF21C,Eng,Can,utt_e1,utt_c2,e1_c2,diff,mixed,0.6291177123785019,0.6545979678630829,0.601242795586586,0.5994015038013458,0.5825477242469788,0.5592884421348572,0.6349115371704102,0.6532478928565979,0.6642095446586609,0.6367475092411041,0.6332817077636719,0.6257099658250809,0.6138027235865593,0.6068873479962349,0.5811923295259476,0.6462249010801315,0.6211062148213387,0.6103691756725311
T133,VF21A_Eng_utt1.wav,VF21D_Can_utt2.wav,VF21A,VF21D,Eng,Can,utt_e1,utt_c2,e1_c2,diff,mixed,0.5762879699468613,0.5534352101385593,0.5824835151433945,0.57227922976017,0.5110934469848871,0.4964254661463201,0.6547272801399231,0.6052492558956146,0.610500268638134,0.6042214632034302,0.6081381812691689,0.5770659074187279,0.5571196228265762,0.5637875497341156,0.5298237483948469,0.6156740859150887,0.5438149534165859,0.5168485622853041
T134,VF21A_Eng_utt1.wav,VF23B_Can_utt2.wav,VF21A,VF23B,Eng,Can,utt_e1,utt_c2,e1_c2,diff,mixed,0.5427577793598175,0.5203607622534037,0.5318060852587223,0.5490056574344635,0.5157132036983967,0.524250403046608,0.5091181490570307,0.5220595933496952,0.5395630523562431,0.4910686342045665,0.5064247958362103,0.5505473911762238,0.4936435134150088,0.5533187389373779,0.5002468066231813,0.497160985134542,0.47848454862833023,0.4946954627521336
T135,VF21A_Eng_utt1.wav,VF23C_Can_utt2.wav,VF21A,VF23C,Eng,Can,utt_e1,utt_c2,e1_c2,diff,mixed,0.7723177373409271,0.7645283043384552,0.6284232437610626,0.6058657392859459,0.6656313240528107,0.6440886557102203,0.6462382227182388,0.6339881420135498,0.6393566429615021,0.6812707185745239,0.6610757112503052,0.6952401399612427,0.6106425300240517,0.6483154445886612,0.5769702345132828,0.6178580746054649,0.6201720684766769,0.6181461289525032
T136,VF21A_Eng_utt1.wav,VF26A_Can_utt2.wav,VF21A,VF26A,Eng,Can,utt_e1,utt_c2,e1_c2,diff,mixed,0.6935960799455643,0.6827834844589233,0.7060043960809708,0.7016294896602631,0.6558535993099213,0.6401940733194351,0.6637317985296249,0.674787849187851,0.6735520213842392,0.6459524035453796,0.6384569704532623,0.6574984788894653,0.6576399058103561,0.6293218582868576,0.6103888377547264,0.6593166142702103,0.611253909766674,0.661907821893692
T137,VF21A_Eng_utt1.wav,VF32A_Can_utt2.wav,VF21A,VF32A,Eng,Can,utt_e1,utt_c2,e1_c2,diff,mixed,0.6695831418037415,0.6641323566436768,0.6625248789787292,0.666022926568985,0.6780044138431549,0.6534818559885025,0.6485518515110016,0.6835996806621552,0.6751092374324799,0.620186485350132,0.6210994347929955,0.6056557446718216,0.5577209144830704,0.5589406490325928,0.5476119220256805,0.6137706339359283,0.5527698509395123,0.6053992509841919
T138,VF21B_Eng_utt1.wav,VF21B_Can_utt2.wav,VF21B,VF21B,Eng,Can,utt_e1,utt_c2,e1_c2,same,mixed,0.8564755916595459,0.8652060329914093,0.7903681695461273,0.7869836091995239,0.805550217628479,0.7847491502761841,0.7897647619247437,0.80034539103508,0.7675309777259827,0.8247216045856476,0.8160477876663208,0.8397345542907715,0.801513284444809,0.8650570213794708,0.8218229711055756,0.8125149607658386,0.8480674922466278,0.8310940861701965
T139,VF21B_Eng_utt1.wav,VF21C_Can_utt2.wav,VF21B,VF21C,Eng,Can,utt_e1,utt_c2,e1_c2,diff,mixed,0.671964555978775,0.6763026714324951,0.6935580223798752,0.6743221133947372,0.7520739436149597,0.7245112806558609,0.7679309844970703,0.7102117836475372,0.7226749360561371,0.6923348605632782,0.6768530458211899,0.6646318584680557,0.631448969244957,0.6733272969722748,0.6504381597042084,0.6848559677600861,0.6613946408033371,0.6811623722314835
T140,VF21B_Eng_utt1.wav,VF21D_Can_utt2.wav,VF21B,VF21D,Eng,Can,utt_e1,utt_c2,e1_c2,diff,mixed,0.6348314136266708,0.6153750270605087,0.667849987745285,0.6546511203050613,0.6695100963115692,0.6567065566778183,0.7348943948745728,0.6151466593146324,0.5802275165915489,0.6157231479883194,0.6120035350322723,0.6395939588546753,0.6351658403873444,0.6320212781429291,0.5797989815473557,0.6517157405614853,0.6320424675941467,0.6147787496447563
T141,VF21B_Eng_utt1.wav,VF23B_Can_utt2.wav,VF21B,VF23B,Eng,Can,utt_e1,utt_c2,e1_c2,diff,mixed,0.49302510963752866,0.4870228907093406,0.4836536552757025,0.47186654806137085,0.5138444351032376,0.5162212233990431,0.5244513228535652,0.470510920509696,0.5262462869286537,0.4211531728506088,0.4281935840845108,0.5098081910982728,0.48081693798303604,0.523820674046874,0.4998877842663205,0.5239986721426249,0.4912328626960516,0.4846436707302928
T142,VF21B_Eng_utt1.wav,VF23C_Can_utt2.wav,VF21B,VF23C,Eng,Can,utt_e1,utt_c2,e1_c2,diff,mixed,0.6844092309474945,0.6769575327634811,0.5492192022502422,0.5418621636927128,0.5661598369479179,0.5714293345808983,0.6413724571466446,0.6068206205964088,0.6348831057548523,0.6210757046937943,0.6065639033913612,0.6145668104290962,0.5498684719204903,0.6112542748451233,0.58403280377388,0.6096781715750694,0.6076337695121765,0.5674716532230377
T143,VF21B_Eng_utt1.wav,VF26A_Can_utt2.wav,VF21B,VF26A,Eng,Can,utt_e1,utt_c2,e1_c2,diff,mixed,0.6613991558551788,0.658460259437561,0.5730900466442108,0.5891933292150497,0.5851454436779022,0.6069721132516861,0.6142936870455742,0.6012318655848503,0.6138766556978226,0.5551270395517349,0.5576286539435387,0.6062010005116463,0.5943184196949005,0.5795250609517097,0.5566452369093895,0.5966402217745781,0.5980939418077469,0.6228382512927055
T144,VF21B_Eng_utt1.wav,VF32A_Can_utt2.wav,VF21B,VF32A,Eng,Can,utt_e1,utt_c2,e1_c2,diff,mixed,0.6138664186000824,0.6216436102986336,0.6109034642577171,0.6070835590362549,0.6798065453767776,0.6803343594074249,0.6193457543849945,0.6442023068666458,0.6374401897192001,0.5803016349673271,0.5696777701377869,0.5945569947361946,0.5545224249362946,0.5685930997133255,0.560112651437521,0.6060160174965858,0.6089722737669945,0.6016973927617073
T145,VF21C_Eng_utt1.wav,VF21C_Can_utt2.wav,VF21C,VF21C,Eng,Can,utt_e1,utt_c2,e1_c2,same,mixed,0.7114014476537704,0.7186555117368698,0.7954224944114685,0.777667224407196,0.7789242267608643,0.7515197098255157,0.7259566485881805,0.7569631040096283,0.7560946345329285,0.8187008202075958,0.8179726004600525,0.8340038955211639,0.8370429575443268,0.8553655445575714,0.8637337684631348,0.8098164200782776,0.7975566983222961,0.8026930391788483
T146,VF21C_Eng_utt1.wav,VF21D_Can_utt2.wav,VF21C,VF21D,Eng,Can,utt_e1,utt_c2,e1_c2,diff,mixed,0.5798495411872864,0.5678370743989944,0.6607770770788193,0.6447751522064209,0.6490600556135178,0.6282227039337158,0.6936981081962585,0.5955723002552986,0.6026111990213394,0.625640019774437,0.6176420077681541,0.5607260465621948,0.5767819061875343,0.5931361094117165,0.6005579009652138,0.5907726958394051,0.5822365805506706,0.5501417368650436
T147,VF21C_Eng_utt1.wav,VF23B_Can_utt2.wav,VF21C,VF23B,Eng,Can,utt_e1,utt_c2,e1_c2,diff,mixed,0.5636341124773026,0.5505460724234581,0.47146995924413204,0.48236879147589207,0.5001204151121783,0.4891444370150566,0.5853443220257759,0.4503869414329529,0.46885952539741993,0.4653416834771633,0.45438408106565475,0.4960781610570848,0.5033672614954412,0.5040710712783039,0.4903970630839467,0.5168202072381973,0.5221123993396759,0.4888105131685734
T148,VF21C_Eng_utt1.wav,VF23C_Can_utt2.wav,VF21C,VF23C,Eng,Can,utt_e1,utt_c2,e1_c2,diff,mixed,0.702833741903305,0.6949983239173889,0.5967772752046585,0.5927593782544136,0.5703127384185791,0.5615947991609573,0.6110973134636879,0.6018145531415939,0.6281774342060089,0.6493247151374817,0.6291425824165344,0.6767739355564117,0.637093186378479,0.6729587763547897,0.6492411494255066,0.5905458629131317,0.6423224955797195,0.5835333466529846
T149,VF21C_Eng_utt1.wav,VF26A_Can_utt2.wav,VF21C,VF26A,Eng,Can,utt_e1,utt_c2,e1_c2,diff,mixed,0.6848338097333908,0.6960807144641876,0.582142561674118,0.5876642391085625,0.6235709264874458,0.6563854813575745,0.5995133966207504,0.615747943520546,0.6205901131033897,0.6374067217111588,0.6489477306604385,0.621410682797432,0.6094178631901741,0.6122376844286919,0.6141018271446228,0.5791070759296417,0.6061339229345322,0.5807852819561958
T150,VF21C_Eng_utt1.wav,VF32A_Can_utt2.wav,VF21C,VF32A,Eng,Can,utt_e1,utt_c2,e1_c2,diff,mixed,0.6350575834512711,0.6340555399656296,0.6114443242549896,0.61366356164217,0.666128933429718,0.6604858785867691,0.647941991686821,0.6297363638877869,0.6100270301103592,0.6217278763651848,0.6114582940936089,0.588093139231205,0.5769794061779976,0.6050082668662071,0.5973264127969742,0.5699952766299248,0.5504685454070568,0.5705242455005646
T151,VF21D_Eng_utt1.wav,VF21D_Can_utt2.wav,VF21D,VF21D,Eng,Can,utt_e1,utt_c2,e1_c2,same,mixed,0.7020725905895233,0.6940145641565323,0.7445902675390244,0.7436240315437317,0.7749721109867096,0.7591198682785034,0.8037855327129364,0.7443790137767792,0.735555499792099,0.7374557256698608,0.7388615906238556,0.7852323949337006,0.7652438879013062,0.8058030307292938,0.7415561676025391,0.7376975268125534,0.7406485080718994,0.7332258373498917
T152,VF21D_Eng_utt1.wav,VF23B_Can_utt2.wav,VF21D,VF23B,Eng,Can,utt_e1,utt_c2,e1_c2,diff,mixed,0.5388223528862,0.5210136156529188,0.49784698779694736,0.5005017186631449,0.5478578582406044,0.5402566604316235,0.5572105869650841,0.4990105504402891,0.5286816749721766,0.483590105548501,0.477089274674654,0.5731215476989746,0.5567072182893753,0.5844752937555313,0.5332817994058132,0.5026422010269016,0.5624711439013481,0.48476919531822205
T153,VF21D_Eng_utt1.wav,VF23C_Can_utt2.wav,VF21D,VF23C,Eng,Can,utt_e1,utt_c2,e1_c2,diff,mixed,0.6004071980714798,0.5608626902103424,0.5383450426161289,0.5256158635020256,0.483645660802722,0.4489467106759548,0.5736359059810638,0.5725093260407448,0.5487590171396732,0.599337987601757,0.5679783150553703,0.6019962206482887,0.5807583406567574,0.611637070775032,0.5794232338666916,0.5939683765172958,0.63811194896698,0.6158975660800934
T154,VF21D_Eng_utt1.wav,VF26A_Can_utt2.wav,VF21D,VF26A,Eng,Can,utt_e1,utt_c2,e1_c2,diff,mixed,0.6682378053665161,0.6623231321573257,0.6282251328229904,0.6094264686107635,0.5739797502756119,0.5350832380354404,0.6695618480443954,0.649216428399086,0.634522020816803,0.5694545060396194,0.5668557062745094,0.666785329580307,0.6025616899132729,0.6434803009033203,0.616700068116188,0.5943628773093224,0.5249791536480188,0.6220024302601814
T155,VF21D_Eng_utt1.wav,VF32A_Can_utt2.wav,VF21D,VF32A,Eng,Can,utt_e1,utt_c2,e1_c2,diff,mixed,0.6717111468315125,0.6633991450071335,0.5838039368391037,0.5420461222529411,0.6073280721902847,0.5701761841773987,0.6447621136903763,0.6975037455558777,0.6508170366287231,0.6307981163263321,0.6031446754932404,0.6989279985427856,0.6932066828012466,0.6975687444210052,0.6763310432434082,0.5761069133877754,0.6807409375905991,0.6613028794527054
T156,VF23B_Eng_utt1.wav,VF23B_Can_utt2.wav,VF23B,VF23B,Eng,Can,utt_e1,utt_c2,e1_c2,same,mixed,0.6589374989271164,0.6707472056150436,0.7635583281517029,0.7527856528759003,0.69486203789711,0.6895722001791,0.6878961473703384,0.7217580527067184,0.7414893358945847,0.6966051608324051,0.703442320227623,0.6784878075122833,0.6988066136837006,0.7516845762729645,0.6785749197006226,0.6728575825691223,0.6889715939760208,0.6729893684387207
T157,VF23B_Eng_utt1.wav,VF23C_Can_utt2.wav,VF23B,VF23C,Eng,Can,utt_e1,utt_c2,e1_c2,diff,mixed,0.7033302038908005,0.7076214700937271,0.7052193284034729,0.6861429810523987,0.6472962945699692,0.6314070075750351,0.6434229165315628,0.6890699118375778,0.6496777087450027,0.6149884164333344,0.5910820290446281,0.6002659648656845,0.5895853415131569,0.6447419375181198,0.5848585814237595,0.5603971220552921,0.5985741764307022,0.6241110786795616
T158,VF23B_Eng_utt1.wav,VF26A_Can_utt2.wav,VF23B,VF26A,Eng,Can,utt_e1,utt_c2,e1_c2,diff,mixed,0.605460911989212,0.6133368089795113,0.522846294566989,0.5156175876036286,0.4673457108438015,0.4779783543199301,0.5229564644396305,0.5345685891807079,0.514003754593432,0.4896573731675744,0.4926476269029081,0.5487585142254829,0.554321575909853,0.5753119885921478,0.5176357068121433,0.5070856944657862,0.5117578897625208,0.5362284630537033
T159,VF23B_Eng_utt1.wav,VF32A_Can_utt2.wav,VF23B,VF32A,Eng,Can,utt_e1,utt_c2,e1_c2,diff,mixed,0.7041053026914597,0.7019356489181519,0.5805479139089584,0.5698108375072479,0.5339242219924927,0.5280298460274935,0.612666442990303,0.5777364000678062,0.5746635943651199,0.5981177911162376,0.5872103869915009,0.601083979010582,0.6109997481107712,0.5961345508694649,0.5755385756492615,0.5744714811444283,0.6191004812717438,0.5768960416316986
T160,VF23C_Eng_utt1.wav,VF23C_Can_utt2.wav,VF23C,VF23C,Eng,Can,utt_e1,utt_c2,e1_c2,same,mixed,0.7544660866260529,0.7486620843410492,0.6692788451910019,0.6421142220497131,0.6723629236221313,0.6415784507989883,0.6499037742614746,0.6902738660573959,0.7014473229646683,0.7021097391843796,0.6958344429731369,0.727286621928215,0.7175320386886597,0.7462037950754166,0.7185212224721909,0.6799523085355759,0.6931554526090622,0.7493856847286224
T161,VF23C_Eng_utt1.wav,VF26A_Can_utt2.wav,VF23C,VF26A,Eng,Can,utt_e1,utt_c2,e1_c2,diff,mixed,0.6293476521968842,0.6232293546199799,0.5215751156210899,0.5378368832170963,0.49687837320379913,0.49128338042646646,0.48728426918387413,0.49582726787775755,0.4883906962350011,0.5095155509188771,0.5132977664470673,0.5548684597015381,0.5098597519099712,0.5616854429244995,0.5308004301041365,0.4814486298710108,0.47990588657557964,0.5241508483886719
T162,VF23C_Eng_utt1.wav,VF32A_Can_utt2.wav,VF23C,VF32A,Eng,Can,utt_e1,utt_c2,e1_c2,diff,mixed,0.6897886544466019,0.7019321471452713,0.5558089315891266,0.5599652230739594,0.5846624672412872,0.5847137123346329,0.5664308443665504,0.5519451536238194,0.5792686343193054,0.627471849322319,0.6195013076066971,0.5771434009075165,0.5708155706524849,0.5789593607187271,0.5493148192763329,0.534589447081089,0.5827945917844772,0.5549986772239208
T163,VF26A_Eng_utt1.wav,VF26A_Can_utt2.wav,VF26A,VF26A,Eng,Can,utt_e1,utt_c2,e1_c2,same,mixed,0.7660530507564545,0.7613901495933533,0.7863015532493591,0.7702417373657227,0.802105039358139,0.785502016544342,0.7764999270439148,0.7740001976490021,0.7719357311725616,0.7435501217842102,0.748339831829071,0.7844559252262115,0.8162974417209625,0.8028081059455872,0.8255979716777802,0.7667267024517059,0.7585279047489166,0.7960068881511688
T164,VF26A_Eng_utt1.wav,VF32A_Can_utt2.wav,VF26A,VF32A,Eng,Can,utt_e1,utt_c2,e1_c2,diff,mixed,0.6917348206043243,0.6836572587490082,0.5972653552889824,0.611583523452282,0.6214779764413834,0.616385743021965,0.6986880302429199,0.6286878436803818,0.5858165249228477,0.6270373910665512,0.6133547946810722,0.6534354835748672,0.6437833607196808,0.6875783503055573,0.70795938372612,0.5935515761375427,0.6038425415754318,0.6382961869239807
T165,VF32A_Eng_utt1.wav,VF32A_Can_utt2.wav,VF32A,VF32A,Eng,Can,utt_e1,utt_c2,e1_c2,same,mixed,0.8167776465415955,0.8140286207199097,0.7234735190868378,0.6805697232484818,0.7944269180297852,0.7912096083164215,0.7812346518039703,0.7872353494167328,0.7660216391086578,0.8024885058403015,0.7992682754993439,0.8217910528182983,0.8103850483894348,0.8385756313800812,0.8114311695098877,0.7786507308483124,0.8198836743831635,0.7870258986949921
T166,VF19B_Eng_utt1.wav,VF19B_Eng_utt2.wav,VF19B,VF19B,Eng,Eng,utt_e1,utt_e2,e1_e2,same,eng,0.8431234955787659,0.8337727189064026,0.8428188562393188,0.8403126001358032,0.7689369320869446,0.7531214952468872,0.789537101984024,0.7761506736278534,0.7835579216480255,0.8339162468910217,0.8249565958976746,0.8416138291358948,0.7989007532596588,0.8814454972743988,0.8665479719638824,0.8084505498409271,0.8112221658229828,0.8314855694770813
T167,VF19B_Eng_utt1.wav,VF19D_Eng_utt2.wav,VF19B,VF19D,Eng,Eng,utt_e1,utt_e2,e1_e2,diff,eng,0.7281710803508759,0.7234958559274673,0.6256594955921173,0.6052299365401268,0.5815498009324074,0.5562014952301979,0.6256012171506882,0.629550889134407,0.6204289123415947,0.6101894602179527,0.6184850186109543,0.6266862750053406,0.6057915315032005,0.6520722955465317,0.619760625064373,0.6346032023429871,0.5828435271978378,0.614515982568264
T168,VF19B_Eng_utt1.wav,VF21A_Eng_utt2.wav,VF19B,VF21A,Eng,Eng,utt_e1,utt_e2,e1_e2,diff,eng,0.7248889356851578,0.7277912348508835,0.6691587418317795,0.6652171611785889,0.6962711811065674,0.6738408207893372,0.6556928753852844,0.6110311523079872,0.6208331137895584,0.6607450395822525,0.6637875735759735,0.618265226483345,0.58517786860466,0.6432682275772095,0.5852468088269234,0.6704196631908417,0.5994133055210114,0.6805055737495422
T169,VF19B_Eng_utt1.wav,VF21B_Eng_utt2.wav,VF19B,VF21B,Eng,Eng,utt_e1,utt_e2,e1_e2,diff,eng,0.746726006269455,0.7419884502887726,0.6846519559621811,0.6695282608270645,0.662812277674675,0.6535610407590866,0.6794538795948029,0.681832954287529,0.670944333076477,0.6352519392967224,0.6345718801021576,0.6769418269395828,0.639840617775917,0.6549529731273651,0.6488555073738098,0.6502716690301895,0.6096382513642311,0.6807165890932083
T170,VF19B_Eng_utt1.wav,VF21C_Eng_utt2.wav,VF19B,VF21C,Eng,Eng,utt_e1,utt_e2,e1_e2,diff,eng,0.6433172672986984,0.641927033662796,0.6461463272571564,0.638285830616951,0.6511897593736649,0.6473922282457352,0.621687263250351,0.6734097748994827,0.6433166116476059,0.6378363370895386,0.6679971665143967,0.5963565334677696,0.5838477164506912,0.596519835293293,0.581705279648304,0.6133595854043961,0.6038330718874931,0.5871881693601608
T171,VF19B_Eng_utt1.wav,VF21D_Eng_utt2.wav,VF19B,VF21D,Eng,Eng,utt_e1,utt_e2,e1_e2,diff,eng,0.6833274066448212,0.6599311679601669,0.6350541114807129,0.6195060089230537,0.6562696099281311,0.6530159562826157,0.6864019185304642,0.5898256078362465,0.5578910186886787,0.6145568117499352,0.6368818134069443,0.646877333521843,0.6312643140554428,0.6212156042456627,0.6197607889771461,0.6373937577009201,0.6484053581953049,0.6029161661863327
T172,VF19B_Eng_utt1.wav,VF23B_Eng_utt2.wav,VF19B,VF23B,Eng,Eng,utt_e1,utt_e2,e1_e2,diff,eng,0.7667952179908752,0.7611670792102814,0.6808408349752426,0.6728127747774124,0.6564749032258987,0.6303300708532333,0.6496010571718216,0.6303585320711136,0.6006240099668503,0.6729330718517303,0.6535533368587494,0.6716770827770233,0.6831391155719757,0.678706556558609,0.6571227610111237,0.6478450447320938,0.6655872166156769,0.642144650220871
T173,VF19B_Eng_utt1.wav,VF23C_Eng_utt2.wav,VF19B,VF23C,Eng,Eng,utt_e1,utt_e2,e1_e2,diff,eng,0.721980631351471,0.6871714442968369,0.5387084856629372,0.5410453267395496,0.5315865613520145,0.5046175350435078,0.58460783213377,0.4758646972477436,0.4629513695836067,0.5496461093425751,0.5561227910220623,0.5823132321238518,0.5286824312061071,0.5499811880290508,0.44205502420663834,0.5333357714116573,0.5753990262746811,0.5323657877743244
T174,VF19B_Eng_utt1.wav,VF26A_Eng_utt2.wav,VF19B,VF26A,Eng,Eng,utt_e1,utt_e2,e1_e2,diff,eng,0.6846044212579727,0.6775655001401901,0.5949967727065086,0.5778758674860001,0.5814511254429817,0.5679696127772331,0.6416734606027603,0.6320070177316666,0.6019800379872322,0.6439201235771179,0.6370564848184586,0.6248872727155685,0.5846913233399391,0.5751306116580963,0.552270594984293,0.6111919060349464,0.5904580503702164,0.5591977871954441
T175,VF19B_Eng_utt1.wav,VF32A_Eng_utt2.wav,VF19B,VF32A,Eng,Eng,utt_e1,utt_e2,e1_e2,diff,eng,0.761934220790863,0.7512013912200928,0.7122146636247635,0.7122749090194702,0.7040454745292664,0.6917523741722107,0.7177915424108505,0.675788089632988,0.6626917272806168,0.707833468914032,0.7103992849588394,0.7190577834844589,0.6767721176147461,0.7106850445270538,0.6617422103881836,0.7068543285131454,0.6570454388856888,0.6734334379434586
T176,VF19D_Eng_utt1.wav,VF19D_Eng_utt2.wav,VF19D,VF19D,Eng,Eng,utt_e1,utt_e2,e1_e2,same,eng,0.8538769781589508,0.8644608557224274,0.8834858238697052,0.8889713287353516,0.8778546452522278,0.8773655593395233,0.8557495474815369,0.8707141280174255,0.8632987141609192,0.8895197808742523,0.8812804222106934,0.9111230969429016,0.8819308578968048,0.910964846611023,0.8654382228851318,0.8550417721271515,0.8706554174423218,0.8667328059673309
T177,VF19D_Eng_utt1.wav,VF21A_Eng_utt2.wav,VF19D,VF21A,Eng,Eng,utt_e1,utt_e2,e1_e2,diff,eng,0.6672883778810501,0.6620723903179169,0.6472391188144684,0.634856253862381,0.630427747964859,0.6258223950862885,0.586257129907608,0.6697750091552734,0.6647081077098846,0.6354918479919434,0.6392210125923157,0.6469499319791794,0.6507883816957474,0.6607798486948013,0.6333879977464676,0.6241738945245743,0.6712813824415207,0.7030499428510666
T178,VF19D_Eng_utt1.wav,VF21B_Eng_utt2.wav,VF19D,VF21B,Eng,Eng,utt_e1,utt_e2,e1_e2,diff,eng,0.6886162459850311,0.6844292432069778,0.7261624187231064,0.7136513739824295,0.7217346876859665,0.7100484222173691,0.7185840755701065,0.7334113717079163,0.7372786104679108,0.7014520615339279,0.7146097719669342,0.6952898502349854,0.6678460836410522,0.67433962225914,0.6456625312566757,0.7054948657751083,0.6885269433259964,0.6747501641511917
T179,VF19D_Eng_utt1.wav,VF21C_Eng_utt2.wav,VF19D,VF21C,Eng,Eng,utt_e1,utt_e2,e1_e2,diff,eng,0.5549580156803131,0.5512383207678795,0.6320275664329529,0.6138680204749107,0.6735036075115204,0.6627366691827774,0.6089282631874084,0.6655239015817642,0.6651943773031235,0.6118499115109444,0.6222647875547409,0.6461552977561951,0.6548103988170624,0.640162467956543,0.6321715265512466,0.6627782583236694,0.6403533816337585,0.6262029409408569
T180,VF19D_Eng_utt1.wav,VF21D_Eng_utt2.wav,VF19D,VF21D,Eng,Eng,utt_e1,utt_e2,e1_e2,diff,eng,0.5657224729657173,0.5380495265126228,0.5600561425089836,0.5417833998799324,0.5829853713512421,0.5703605562448502,0.5996958464384079,0.5527341663837433,0.549255795776844,0.5558085925877094,0.5614235289394855,0.5633051916956902,0.5486433804035187,0.5428560748696327,0.5339125320315361,0.6241845935583115,0.6327668279409409,0.5918784961104393
T181,VF19D_Eng_utt1.wav,VF23B_Eng_utt2.wav,VF19D,VF23B,Eng,Eng,utt_e1,utt_e2,e1_e2,diff,eng,0.6970323920249939,0.6995224207639694,0.6343664675951004,0.6509198695421219,0.6548537313938141,0.6525799334049225,0.6402780413627625,0.6334653049707413,0.6344166249036789,0.5829505175352097,0.5840104669332504,0.6651306301355362,0.6552881896495819,0.6443245112895966,0.6128096878528595,0.5859979093074799,0.6405976712703705,0.6101928055286407
T182,VF19D_Eng_utt1.wav,VF23C_Eng_utt2.wav,VF19D,VF23C,Eng,Eng,utt_e1,utt_e2,e1_e2,diff,eng,0.6828066259622574,0.6582052260637283,0.5965072363615036,0.6135338023304939,0.6149083599448204,0.6166566237807274,0.6345575153827667,0.6217919364571571,0.6354369670152664,0.6125877723097801,0.5997377187013626,0.6019115224480629,0.5835931748151779,0.6233525052666664,0.5736788585782051,0.6080992668867111,0.6419830471277237,0.6400519162416458
T183,VF19D_Eng_utt1.wav,VF26A_Eng_utt2.wav,VF19D,VF26A,Eng,Eng,utt_e1,utt_e2,e1_e2,diff,eng,0.6422325223684311,0.6285000592470169,0.6165928840637207,0.5970287546515465,0.6900151371955872,0.6803357303142548,0.6613905727863312,0.6305495202541351,0.6090141609311104,0.6246146038174629,0.6095142662525177,0.6250320672988892,0.6348845213651657,0.5931405425071716,0.6019907668232918,0.6367875337600708,0.5835078582167625,0.5592377074062824
T184,VF19D_Eng_utt1.wav,VF32A_Eng_utt2.wav,VF19D,VF32A,Eng,Eng,utt_e1,utt_e2,e1_e2,diff,eng,0.6608943343162537,0.6623424291610718,0.6703991889953613,0.660030409693718,0.701604813337326,0.690549448132515,0.7203962355852127,0.6848838180303574,0.6930171400308609,0.6662656962871552,0.6543518453836441,0.696818083524704,0.6602071821689606,0.6755397468805313,0.645111694931984,0.6307700872421265,0.6155021786689758,0.6357312649488449
T185,VF21A_Eng_utt1.wav,VF21A_Eng_utt2.wav,VF21A,VF21A,Eng,Eng,utt_e1,utt_e2,e1_e2,same,eng,0.8391949236392975,0.8337898254394531,0.83193439245224,0.8334768712520599,0.8128859996795654,0.7896826267242432,0.819817841053009,0.7664177417755127,0.779481440782547,0.8259623348712921,0.8045468628406525,0.8666805624961853,0.7973253130912781,0.8684573471546173,0.8322123289108276,0.8096460998058319,0.7755319476127625,0.79663947224617
T186,VF21A_Eng_utt1.wav,VF21B_Eng_utt2.wav,VF21A,VF21B,Eng,Eng,utt_e1,utt_e2,e1_e2,diff,eng,0.7240828275680542,0.7363234162330627,0.6857877969741821,0.6871823966503143,0.6447460800409317,0.6175457537174225,0.6923898607492447,0.6733768135309219,0.6968184411525726,0.6916767507791519,0.6795130223035812,0.7021583616733551,0.6764682531356812,0.6500227600336075,0.5929697677493095,0.7355429977178574,0.6461646258831024,0.699906513094902
